description,sales,quantity,avg_price
BLACK VINT ART DEC CRYSTAL BRACELET,6.75,1,6.75
BLACK VINT ART DEC CRYSTAL NECKLACE,68.0,8,8.5
BLACK VINTAGE  CRYSTAL EARRINGS,41.25,11,3.75
BLACK WINE GLASS,697.62,1666,0.4187394957983193
BLACK+WHITE NECKLACE W TASSEL,87.35,13,6.7192307692307685
BLACK/BLUE POLKADOT UMBRELLA,6361.990000000001,1132,5.6201325088339225
BLACK/WHITE GLASS/SILVER BRACELET,62.64999999999999,7,8.95
BLACKCHRISTMAS TREE 30CM,1.25,1,1.25
BLING KEY RING STAND,6.25,6,1.0416666666666667
BLOND DOLL DOORSTOP,141.75,109,1.3004587155963303
BLOSSOM  IMAGES NOTEBOOK SET,640.5,498,1.286144578313253
BLOSSOM IMAGES GIFT WRAP SET,655.8000000000001,739,0.8874154262516916
BLOSSOM IMAGES SCRAP BOOK SET,4.95,1,4.95
BLUE  DIAMANTE PEN IN GIFT BOX,271.8,60,4.53
BLUE  TILE HOOK,213.14999999999998,85,2.507647058823529
BLUE  VOILE LAMPSHADE,234.5,86,2.7267441860465116
BLUE & WHITE BREAKFAST TRAY,209.55,69,3.0369565217391306
BLUE 3 PIECE POLKADOT CUTLERY SET,4213.34,1170,3.6011452991452995
BLUE BIRDHOUSE DECORATION,223.3,376,0.5938829787234042
BLUE BLOSSOM HAIR CLIP,67.2,64,1.05
BLUE BREAKFAST CUP AND SAUCER ,11.8,4,2.95
BLUE BUNNY EASTER EGG BASKET,230.24999999999997,157,1.4665605095541399
BLUE CALCULATOR RULER,543.01,459,1.183028322440087
BLUE CAT BISCUIT BARREL PINK HEART,111.14999999999999,57,1.95
BLUE CHARLIE+LOLA PERSONAL DOORSIGN,512.8000000000001,976,0.5254098360655738
BLUE CHECK BAG W HANDLE 34X20CM,14.11,17,0.83
BLUE CHENILLE SHAGGY CUSHION COVER ,43.15,43,1.0034883720930232
BLUE CIRCLES DESIGN MONKEY DOLL,160.64999999999998,63,2.55
BLUE CIRCLES DESIGN TEDDY,130.04999999999998,51,2.55
BLUE CLIMBING HYDRANGA ART FLOWER,52.5,38,1.381578947368421
BLUE COAT RACK PARIS FASHION,1974.69,427,4.6245667447306795
BLUE CRUSOE CHECK LAMPSHADE,3.78,9,0.42
BLUE CUSHION COVER WITH FLOWER,201.55,29,6.95
BLUE DAISY MOBILE,138.76,172,0.8067441860465115
BLUE DELPHINIUM ARTIFICIAL FLOWER,188.37000000000003,99,1.902727272727273
BLUE DINER WALL CLOCK,7528.93,907,8.300915104740904
BLUE DISCO HANDBAG,60.68,30,2.022666666666667
BLUE DRAGONFLY HELICOPTER,373.65000000000003,47,7.950000000000001
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1906.68,1560,1.2222307692307692
BLUE EASTER EGG HUNT START POST,15.6,8,1.95
BLUE EGG  SPOON,258.71999999999997,1718,0.15059371362048893
BLUE FELT EASTER EGG BASKET,577.4999999999999,350,1.6499999999999997
BLUE FELT HANGING HEART WITH FLOWER,5.1,6,0.85
BLUE FLOCK CUSHION COVER ,12.5,6,2.0833333333333335
BLUE FLOCK GLASS CANDLEHOLDER,259.96,644,0.4036645962732919
BLUE FLOWER DES PURSE,43.66,44,0.9922727272727272
BLUE FLY SWAT,114.21000000000001,135,0.8460000000000001
BLUE GEISHA GIRL ,75.0,20,3.75
BLUE GIANT GARDEN THERMOMETER,2511.7200000000003,426,5.89605633802817
BLUE GINGHAM ROSE CUSHION COVER,11.9,2,5.95
BLUE GLASS CHUNKY CHARM BRACELET,80.55,9,8.95
BLUE GLASS GEMS IN BAG,291.25,427,0.6820843091334895
BLUE GREEN EMBROIDERY COSMETIC BAG,11.690000000000001,3,3.896666666666667
BLUE HANGING GINGHAM EASTER HEN,13.44,32,0.42
BLUE HAPPY BIRTHDAY BUNTING,10096.62,1948,5.183069815195072
BLUE HARMONICA IN BOX ,9218.88,7431,1.2405974969721436
BLUE HEART COMPACT MIRROR,187.5,124,1.5120967741935485
BLUE HOLE PUNCH,16.25,13,1.25
BLUE JUICY FRUIT PHOTO FRAME,209.1,82,2.55
BLUE KNITTED EGG COSY,81.50999999999999,149,0.5470469798657718
BLUE KNITTED HEN ,150.14999999999998,91,1.6499999999999997
BLUE LEAVES AND BEADS PHONE CHARM,1.25,1,1.25
BLUE MONTE CARLO HANDBAG,46.8,24,1.95
BLUE MURANO TWIST BRACELET,85.0,20,4.25
BLUE MURANO TWIST NECKLACE,39.8,4,9.95
BLUE NETTING STORAGE HANGER,15.6,8,1.95
BLUE NEW BAROQUE CANDLESTICK CANDLE,478.15,439,1.0891799544419134
BLUE NEW BAROQUE FLOCK CANDLESTICK,4.65,1,4.65
BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,12,0.85
BLUE OWL SOFT TOY,1420.4,488,2.9106557377049183
BLUE PADDED SOFT MOBILE,4.25,1,4.25
BLUE PAINTED KASHMIRI CHAIR,149.85000000000002,3,49.95000000000001
BLUE PAISLEY JOURNAL ,534.3199999999999,214,2.496822429906542
BLUE PAISLEY NOTEBOOK,92.39999999999999,56,1.65
BLUE PAISLEY POCKET BOOK,247.35,291,0.85
BLUE PAISLEY SKETCHBOOK,408.67,107,3.8193457943925235
BLUE PAISLEY TISSUE BOX,311.56,666,0.4678078078078078
BLUE PAPER PARASOL ,865.6500000000001,307,2.8197068403908796
BLUE PARTY BAGS ,2728.94,1451,1.8807305306685045
BLUE PATCH PURSE PINK HEART,252.79999999999998,164,1.5414634146341462
BLUE POLKADOT BEAKER ,1094.34,2806,0.38999999999999996
BLUE POLKADOT BOWL,3178.65,2728,1.1651942815249268
BLUE POLKADOT COFFEE MUG,826.14,2035,0.40596560196560194
BLUE POLKADOT CUP,2484.53,3153,0.7879892166190929
BLUE POLKADOT EGG CUP ,445.26,1016,0.438248031496063
BLUE POLKADOT GARDEN PARASOL,1104.6,148,7.463513513513513
BLUE POLKADOT KIDS BAG,456.35999999999996,228,2.001578947368421
BLUE POLKADOT LUGGAGE TAG ,191.01,147,1.2993877551020407
BLUE POLKADOT PASSPORT COVER,233.34,231,1.0101298701298702
BLUE POLKADOT PLATE ,3359.47,2131,1.5764758329422806
BLUE POLKADOT PUDDING BOWL,38.67,29,1.333448275862069
BLUE POLKADOT PURSE ,35.07,9,3.8966666666666665
BLUE POLKADOT WASHING UP GLOVES,756.0000000000001,360,2.1000000000000005
BLUE POLKADOT WRAP,2798.0,6900,0.40550724637681157
BLUE POT PLANT CANDLE ,794.45,263,3.0207224334600764
BLUE PUDDING SPOON,132.29999999999998,1010,0.13099009900990097
BLUE REFECTORY CLOCK ,1547.95,161,9.614596273291927
BLUE RETRO KITCHEN WALL CLOCK,285.25,35,8.15
BLUE ROSE FABRIC MIRROR,487.34,408,1.1944607843137254
BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,32,1.65
BLUE ROUND COMPACT MIRROR,121.25,87,1.3936781609195403
BLUE SAVANNAH PICNIC HAMPER FOR 2,793.3499999999999,69,11.49782608695652
BLUE SCANDINAVIAN PAISLEY WRAP,409.5,975,0.42
BLUE SCOTTIE DOG W FLOWER PATTERN,334.04999999999995,131,2.55
BLUE SHARK HELICOPTER,15.9,2,7.95
BLUE SPOT CERAMIC DRAWER KNOB,4971.22,3962,1.2547248864209997
BLUE SQUARE COMPACT MIRROR,63.75,51,1.25
BLUE STONES ON WIRE FOR CANDLE,29.59,352,0.0840625
BLUE STRIPE CERAMIC DRAWER KNOB,6239.4,4936,1.264059967585089
BLUE STRIPES SHOULDER BAG,7.469999999999999,9,0.8299999999999998
BLUE SWEETHEART BRACELET,85.0,20,4.25
BLUE TABLE RUN FLOWER,56.25,45,1.25
BLUE TEA TOWEL CLASSIC DESIGN,523.52,448,1.1685714285714286
BLUE TEATIME PRINT BOWL ,12.5,10,1.25
BLUE TILED TRAY,54.0,8,6.75
BLUE TRAVEL FIRST AID KIT,56.1,34,1.6500000000000001
BLUE TV TRAY TABLE ,175.8,76,2.3131578947368423
BLUE VICTORIAN FABRIC OVAL BOX,293.82,811,0.36229346485819974
BLUE VINTAGE SPOT BEAKER,4528.29,4901,0.9239522546419098
BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,14,0.8499999999999999
BLUE WIRE SPIRAL CANDLE HOLDER,69.85,11,6.35
BLUE/CREAM STRIPE CUSHION COVER ,769.9,622,1.237781350482315
BLUE/GREEN SHELL NECKLACE W PENDANT,5.95,1,5.95
BLUE/NAT SHELL NECKLACE W PENDANT,5.95,1,5.95
BLUE/YELLOW CERAMIC CANDLE HOLDER,6.6,4,1.65
BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31,0.5409677419354838
BOHEMIAN COLLAGE STATIONERY SET,675.53,471,1.4342462845010615
BOOM BOX SPEAKER BOYS,740.15,171,4.328362573099415
BOOM BOX SPEAKER GIRLS,827.15,485,1.705463917525773
BOOZE & WOMEN GREETING CARD ,187.62,457,0.41054704595186
BOTANICAL GARDENS WALL CLOCK ,5719.0,259,22.08108108108108
BOTANICAL LAVENDER BIRTHDAY CARD,158.61,363,0.4369421487603306
BOTANICAL LAVENDER GIFT WRAP ,199.5,475,0.42
BOTANICAL LILY GIFT WRAP,105.0,250,0.42
BOTANICAL LILY GREETING CARD,151.62,361,0.42000000000000004
BOTANICAL ROSE GIFT WRAP,304.5,725,0.42
BOTANICAL ROSE GREETING CARD,141.12,336,0.42000000000000004
BOTTLE BAG RETROSPOT ,1510.89,1038,1.455578034682081
BOUDOIR SQUARE TISSUE BOX,910.08,1955,0.4655140664961637
BOX OF 24 COCKTAIL PARASOLS,2808.57,6803,0.41284286344259885
BOX OF 6 ASSORTED COLOUR TEASPOONS,1267.99,295,4.298271186440678
BOX OF 6 CHRISTMAS CAKE DECORATIONS,6155.04,1712,3.595233644859813
BOX OF 6 MINI 50'S CRACKERS,8169.4800000000005,3520,2.320875
BOX OF 6 MINI VINTAGE CRACKERS,8345.43,3645,2.289555555555556
BOX OF 9 PEBBLE CANDLES,851.4,452,1.8836283185840708
BOX OF VINTAGE ALPHABET BLOCKS,13035.66,1295,10.066146718146719
BOX OF VINTAGE JIGSAW BLOCKS ,5019.67,918,5.468050108932462
BOX/12 CHICK & EGG IN BASKET,222.29999999999998,122,1.8221311475409834
BOYS ALPHABET IRON ON PATCHES,262.08,1248,0.21
BOYS VINTAGE TIN SEASIDE BUCKET,2880.92,1190,2.4209411764705884
BREAD BIN DINER STYLE IVORY,13131.89,847,15.504002361275088
BREAD BIN DINER STYLE MINT,4612.66,302,15.273708609271523
BREAD BIN DINER STYLE PINK,4581.4,301,15.220598006644517
BREAD BIN DINER STYLE RED ,9597.31,626,15.331166134185302
"BREAD BIN, DINER STYLE, IVORY",59.8,4,14.95
"BREAD BIN, DINER STYLE, MINT",59.8,4,14.95
BRIGHT BLUES RIBBONS ,671.25,537,1.25
BROCADE RING PURSE ,5969.61,22927,0.2603746674226894
BROCANTE COAT RACK,1734.05,205,8.458780487804878
BROCANTE SHELF WITH HOOKS,1645.45,155,10.615806451612903
BROWN  PIRATE TREASURE CHEST ,237.47999999999996,218,1.0893577981651374
BROWN CHECK CAT DOORSTOP ,965.0,233,4.141630901287554
BROWN KUKUI COCONUT SEED NECKLACE,74.0,74,1.0
BUBBLEGUM RING ASSORTED,4894.83,11891,0.41164157766377935
BUFFALO BILL TREASURE BOOK BOX,3750.57,1847,2.0306280454791557
BUFFALO BILL WALL ART ,845.22,246,3.4358536585365855
BULL DOG BOTTLE OPENER,3749.5,778,4.819408740359897
BULL DOG BOTTLE TOP WALL CLOCK,1484.25,185,8.022972972972973
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5197.169999999999,3269,1.5898348118690728
BUNDLE OF 3 RETRO EXERCISE BOOKS,98.99999999999999,60,1.6499999999999997
BUNDLE OF 3 RETRO NOTE BOOKS,3393.3499999999995,2099,1.6166507860886135
BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,2691.14,1678,1.6037783075089391
BUNNY DECORATION MAGIC GARDEN,406.39,483,0.8413871635610766
BUNNY EGG BOX,228.75,183,1.25
BUNNY EGG GARLAND,173.46,413,0.42000000000000004
BUNNY WOODEN PAINTED WITH BIRD ,597.31,851,0.7018918918918918
BUNNY WOODEN PAINTED WITH FLOWER ,334.27,495,0.6752929292929293
"BUNTING , SPOTTY ",634.7,146,4.347260273972603
BUTTERFLIES STICKERS,442.71,519,0.8530057803468207
BUTTERFLY CROCHET FOOD COVER,468.67,123,3.8103252032520327
BUTTERFLY CUSHION COVER,30.0,8,3.75
BUTTERFLY HAIR BAND,40.8,16,2.55
BUTTON BOX ,2020.71,1071,1.886750700280112
BUTTONS AND STRIPES NOTEBOOK ,48.75,13,3.75
Bank Charges,165.001,12,13.750083333333334
CABIN BAG VINTAGE PAISLEY,1279.2,64,19.9875
CABIN BAG VINTAGE RETROSPOT,3012.4,160,18.8275
CACTI T-LIGHT CANDLES,2065.22,5185,0.39830665380906455
CAKE PLATE LOVEBIRD PINK,902.85,315,2.8661904761904764
CAKE PLATE LOVEBIRD WHITE,2599.2,824,3.154368932038835
CAKE SHOP  STICKER SHEET,48.449999999999996,57,0.85
CAKE STAND 3 TIER MAGIC GARDEN,3624.5999999999995,308,11.768181818181816
CAKE STAND LACE WHITE,4.25,1,4.25
CAKE STAND LOVEBIRD 2 TIER PINK,964.4,124,7.77741935483871
CAKE STAND LOVEBIRD 2 TIER WHITE,1489.55,213,6.993192488262911
CAKE STAND VICTORIAN FILIGREE LARGE,68.0,8,8.5
CAKE STAND VICTORIAN FILIGREE MED,466.95000000000005,74,6.310135135135136
CAKE STAND VICTORIAN FILIGREE SMALL,713.8000000000001,204,3.4990196078431377
CAKE STAND WHITE TWO TIER LACE,2254.5,330,6.831818181818182
CAKES AND BOWS GIFT  TAPE,318.81,1017,0.3134808259587021
CAKES AND RABBITS DESIGN FLANNEL ,48.449999999999996,57,0.85
"CAKESTAND, 3 TIER, LOVEHEART",19.9,2,9.95
CALENDAR FAMILY FAVOURITES,427.43,153,2.7936601307189544
CALENDAR IN SEASON DESIGN,1222.54,477,2.562976939203354
CALENDAR PAPER CUT DESIGN,5060.84,1764,2.868956916099773
CAMOUFLAGE DESIGN TEDDY,3445.5000000000005,1630,2.1138036809815954
CAMOUFLAGE EAR MUFF HEADPHONES,215.87,39,5.535128205128205
CAMOUFLAGE LED TORCH,4278.12,2628,1.6278995433789953
CAMPHOR WOOD PORTOBELLO MUSHROOM,155.61,141,1.1036170212765959
CANDLE HOLDER SILVER MADELINE,315.28999999999996,193,1.633626943005181
CANDLE PLATE LACE WHITE,246.7,114,2.164035087719298
CANDLEHOLDER PINK HANGING HEART,5739.33,2035,2.8203095823095823
CANDY HEART HANGING DECORATION,631.71,1265,0.4993754940711463
CANDY SHOP  STICKER SHEET,148.75,175,0.85
CANDY SPOT BUNNY,38.35,13,2.95
CANDY SPOT CUSHION COVER,119.36000000000001,40,2.9840000000000004
CANDY SPOT EGG WARMER HARE,227.49,451,0.5044124168514412
CANDY SPOT EGG WARMER RABBIT,122.75000000000001,501,0.2450099800399202
CANDY SPOT HAND BAG,385.27000000000004,188,2.049308510638298
CANDY SPOT HEART DECORATION,38.25,45,0.85
CANDY SPOT TEA COSY,40.05,27,1.4833333333333332
CANNABIS LEAF BEAD CURTAIN,30.599999999999998,36,0.85
CANNISTER VINTAGE LEAF DESIGN,23.4,12,1.95
CAPIZ CHANDELIER,29.95,1,29.95
CARAVAN SQUARE TISSUE BOX,703.57,1399,0.5029092208720515
CARD BILLBOARD FONT,2067.75,5026,0.41141066454436925
CARD BIRTHDAY COWBOY,1324.8899999999999,3367,0.39349272349272346
CARD CAT AND TREE ,636.48,1536,0.414375
CARD CHRISTMAS VILLAGE,1309.32,3138,0.41724665391969407
CARD CIRCUS PARADE,1267.23,3076,0.4119733420026008
CARD DOG AND BALL ,487.08,1170,0.41630769230769227
CARD DOLLY GIRL ,1701.21,4271,0.3983165535003512
CARD GINGHAM ROSE ,1063.66,2654,0.4007761868877167
CARD HOLDER GINGHAM HEART,1724.42,602,2.864485049833887
CARD HOLDER LOVE BIRD LARGE ,1323.4,220,6.015454545454546
CARD HOLDER LOVE BIRD SMALL,1255.7600000000002,320,3.9242500000000007
CARD I LOVE LONDON ,1286.92,3249,0.39609726069559864
CARD MOTORBIKE SANTA,1405.08,3402,0.413015873015873
CARD PARTY GAMES ,628.74,1569,0.4007265774378585
CARD PSYCHEDELIC APPLES,742.2,1798,0.4127919911012236
CARD SUKI BIRTHDAY,763.08,1858,0.4106996770721206
CARD WEDDING DAY,615.24,1506,0.4085258964143426
CARDHOLDER GINGHAM CHRISTMAS TREE,1250.84,374,3.3444919786096254
CARDHOLDER GINGHAM STAR,940.49,323,2.911733746130031
CARDHOLDER HOLLY WREATH METAL,1886.08,506,3.7274308300395256
CARNIVAL BRACELET,255.0,20,12.75
CAROUSEL DESIGN WASHBAG,101.39999999999999,52,1.9499999999999997
CAROUSEL PONIES BABY BIB,14.37,33,0.4354545454545454
CARRIAGE,6686.0,134,49.8955223880597
CARROT CHARLIE+LOLA COASTER SET,545.99,425,1.2846823529411764
CARTOON  PENCIL SHARPENERS,253.2,3760,0.0673404255319149
CAST IRON HOOK GARDEN FORK,1371.4299999999998,513,2.673352826510721
CAST IRON HOOK GARDEN TROWEL,962.73,375,2.5672800000000002
CAT AND BIRD WALL ART,323.64,270,1.1986666666666665
CAT BOWL VINTAGE CREAM,1396.95,431,3.241183294663573
CAT WITH SUNGLASSES BLANK CARD,0.95,5,0.19
CD WALL TIDY BLUE OFFICE,34.56,96,0.36000000000000004
CD WALL TIDY RED FLOWERS,58.56,160,0.366
CERAMIC BIRDHOUSE CRESTED TIT SMALL,212.40000000000003,72,2.9500000000000006
CERAMIC BOWL WITH LOVE HEART DESIGN,599.74,554,1.0825631768953068
CERAMIC BOWL WITH STRAWBERRY DESIGN,1106.5500000000002,537,2.0606145251396653
CERAMIC CAKE BOWL + HANGING CAKES,1832.15,665,2.7551127819548875
CERAMIC CAKE DESIGN SPOTTED MUG,2035.55,1399,1.4550035739814153
CERAMIC CAKE DESIGN SPOTTED PLATE,1104.8899999999999,757,1.459564068692206
CERAMIC CAKE STAND + HANGING CAKES,5074.83,561,9.046042780748664
CERAMIC CHERRY CAKE MONEY BANK,2315.73,2043,1.1334948604992658
CERAMIC HEART FAIRY CAKE MONEY BANK,2243.94,1748,1.2837185354691076
CERAMIC LOVE HEART MONEY BANK,429.84999999999997,721,0.5961858529819695
CERAMIC PIRATE CHEST MONEY BANK,1122.95,791,1.4196586599241467
CERAMIC PLATE STRAWBERRY DESIGN,648.18,578,1.1214186851211072
CERAMIC STRAWBERRY CAKE MONEY BANK,4745.3099999999995,3919,1.2108471548864506
CERAMIC STRAWBERRY DESIGN MUG,1960.47,1739,1.1273548016101207
CERAMIC STRAWBERRY MONEY BOX,1859.3999999999999,804,2.312686567164179
CERAMIC STRAWBERRY TRINKET TRAY,140.25,55,2.55
CHALKBOARD KITCHEN ORGANISER,137.7,6,22.95
CHAMBRE HOOK,155.06999999999996,123,1.260731707317073
CHAMPAGNE TRAY BLANK CARD,1.52,8,0.19
CHARLIE & LOLA WASTEPAPER BIN BLUE,805.75,657,1.2264079147640792
CHARLIE & LOLA WASTEPAPER BIN FLORA,1228.25,977,1.257164790174002
CHARLIE + LOLA BISCUITS TINS,963.3499999999999,453,2.1266004415011035
CHARLIE + LOLA RED HOT WATER BOTTLE,1333.15,651,2.0478494623655914
CHARLIE AND LOLA CHARLOTTE BAG,70.95,43,1.6500000000000001
CHARLIE AND LOLA FIGURES TINS,2817.7999999999997,1404,2.0069800569800567
CHARLIE AND LOLA TABLE TINS,1048.35,513,2.043567251461988
CHARLIE LOLA BLUE HOT WATER BOTTLE ,338.09000000000003,93,3.635376344086022
CHARLIE+LOLA MY ROOM DOOR SIGN,205.98,362,0.5690055248618784
CHARLIE+LOLA PINK HOT WATER BOTTLE,1107.0100000000002,447,2.4765324384787477
CHARLIE+LOLA RED HOT WATER BOTTLE ,498.53000000000003,173,2.881676300578035
"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",313.78,607,0.5169357495881384
CHARLOTTE BAG ALPHABET  DESIGN,320.5,400,0.80125
CHARLOTTE BAG APPLES DESIGN,5632.15,7039,0.8001349623526068
CHARLOTTE BAG DOLLY GIRL DESIGN,4011.19,5065,0.7919427443237907
CHARLOTTE BAG PINK POLKADOT,5838.09,7303,0.7994098315760646
CHARLOTTE BAG SUKI DESIGN,7114.85,8947,0.7952218620766738
CHARLOTTE BAG VINTAGE ALPHABET ,3784.52,4750,0.7967410526315789
CHERRY BLOSSOM  DECORATIVE FLASK,1242.72,336,3.698571428571429
CHERRY BLOSSOM CANVAS ART PICTURE,97.95,41,2.3890243902439026
CHERRY BLOSSOM DECORATIVE FLASK,666.93,179,3.725865921787709
CHERRY BLOSSOM LUGGAGE TAG,43.67,33,1.3233333333333335
CHERRY BLOSSOM PASSPORT COVER,122.78,134,0.9162686567164179
CHERRY BLOSSOM PURSE,2.95,1,2.95
CHERRY BLOSSOM TABLE CLOCK ,25.7,6,4.283333333333333
CHERRY CROCHET FOOD COVER,813.67,215,3.7845116279069764
CHERUB HEART DECORATION GOLD,620.4499999999999,719,0.8629346314325451
CHERUB HEART DECORATION SILVER ,1089.6,1296,0.8407407407407407
CHEST 7 DRAWER MA CAMPAGNE,821.3,34,24.155882352941177
CHEST NATURAL WOOD 20 DRAWERS,2745.0,24,114.375
CHEST OF DRAWERS GINGHAM HEART ,2459.04,146,16.842739726027396
CHICK GREY HOT WATER BOTTLE,5770.27,1545,3.734802588996764
CHILDREN'S APRON DOLLY GIRL ,3984.78,1981,2.0114992428066634
CHILDREN'S CIRCUS PARADE MUG,1914.5799999999997,1186,1.6143170320404718
CHILDREN'S SPACEBOY MUG,2746.1599999999994,1688,1.6268720379146915
CHILDRENS APRON APPLES DESIGN,4097.45,2189,1.8718364550022841
CHILDRENS APRON SPACEBOY DESIGN,6560.79,3537,1.85490245971162
CHILDRENS CUTLERY CIRCUS PARADE,3852.44,962,4.004615384615384
CHILDRENS CUTLERY DOLLY GIRL ,6525.55,1621,4.025632325724861
CHILDRENS CUTLERY POLKADOT BLUE,9827.25,2523,3.895065398335315
CHILDRENS CUTLERY POLKADOT GREEN ,6599.06,1688,3.909395734597157
CHILDRENS CUTLERY POLKADOT PINK,13788.300000000001,3528,3.908248299319728
CHILDRENS CUTLERY RETROSPOT RED ,9603.68,2492,3.8538041733547352
CHILDRENS CUTLERY SPACEBOY ,7966.080000000001,1980,4.023272727272728
CHILDRENS DOLLY GIRL MUG,2443.14,1514,1.6136988110964332
CHILDRENS GARDEN GLOVES BLUE,721.0,592,1.2179054054054055
CHILDRENS GARDEN GLOVES PINK,553.5,458,1.2085152838427948
CHILDRENS SPACEBOY MUG,39.599999999999994,24,1.6499999999999997
CHILDRENS TOY COOKING UTENSIL SET,1363.16,676,2.016508875739645
CHILDS BREAKFAST SET CIRCUS PARADE,4656.3,565,8.241238938053097
CHILDS BREAKFAST SET DOLLY GIRL ,6053.049999999999,656,9.227210365853658
CHILDS BREAKFAST SET SPACEBOY ,6652.0,728,9.137362637362637
CHILDS GARDEN BRUSH BLUE,663.3000000000001,333,1.9918918918918922
CHILDS GARDEN BRUSH PINK,741.0000000000001,370,2.002702702702703
CHILDS GARDEN FORK BLUE ,757.89,921,0.8228990228013029
CHILDS GARDEN FORK PINK,716.55,843,0.85
CHILDS GARDEN RAKE BLUE,348.00000000000006,170,2.047058823529412
CHILDS GARDEN RAKE PINK,366.90000000000003,179,2.0497206703910615
CHILDS GARDEN SPADE BLUE,537.0,260,2.0653846153846156
CHILDS GARDEN SPADE PINK,488.70000000000005,237,2.0620253164556965
CHILDS GARDEN TROWEL BLUE ,599.25,705,0.85
CHILDS GARDEN TROWEL PINK,508.29999999999995,598,0.85
CHILLI LIGHTS,46265.11,9646,4.796300020733983
CHINESE DRAGON PAPER LANTERNS,1870.7,5524,0.33864952932657494
CHOC TRUFFLE GOLD TRINKET POT ,562.53,385,1.461116883116883
CHOCOLATE 1 WICK MORRIS BOX CANDLE,553.58,352,1.5726704545454546
CHOCOLATE 3 WICK MORRIS BOX CANDLE,816.25,557,1.465439856373429
CHOCOLATE BOX RIBBONS ,1917.58,1573,1.2190591226954863
CHOCOLATE CALCULATOR,1296.83,779,1.664736842105263
CHOCOLATE HOT WATER BOTTLE,23584.64,5152,4.577763975155279
CHOCOLATE THIS WAY METAL SIGN,7204.320000000001,3633,1.9830222956234518
CHRISTMAS CARD SCREEN PRINT ,283.32,1188,0.23848484848484847
CHRISTMAS CARD SINGING ANGEL,151.2,360,0.42
CHRISTMAS CARD STACK OF PRESENTS,196.44,816,0.24073529411764705
CHRISTMAS CRAFT HEART STOCKING ,63.0,30,2.1
CHRISTMAS CRAFT LITTLE FRIENDS,7109.200000000001,3459,2.0552760913558834
CHRISTMAS CRAFT TREE TOP ANGEL,5015.080000000001,2443,2.0528366762177654
CHRISTMAS CRAFT WHITE FAIRY ,4334.94,3070,1.4120325732899022
CHRISTMAS DECOUPAGE CANDLE,782.77,1821,0.4298572213069742
"CHRISTMAS GARLAND STARS,TREES",366.25,99,3.6994949494949494
CHRISTMAS GINGHAM HEART,450.47999999999996,552,0.816086956521739
CHRISTMAS GINGHAM STAR,1735.27,2047,0.84771372740596
CHRISTMAS GINGHAM TREE,1480.06,1744,0.8486582568807339
CHRISTMAS HANGING HEART WITH BELL,270.0,216,1.25
CHRISTMAS HANGING SNOWFLAKE,421.02000000000004,486,0.8662962962962963
CHRISTMAS HANGING STAR WITH BELL,2402.12,5200,0.46194615384615384
CHRISTMAS HANGING TREE WITH BELL,993.66,1857,0.5350888529886915
CHRISTMAS LIGHTS 10 REINDEER,12133.0,1570,7.728025477707006
CHRISTMAS LIGHTS 10 SANTAS ,4100.25,580,7.069396551724138
CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5939.280000000001,1274,4.661915227629514
CHRISTMAS METAL POSTCARD WITH BELLS,1125.94,2704,0.41639792899408284
CHRISTMAS METAL TAGS ASSORTED ,2395.93,2857,0.8386174308715435
CHRISTMAS MUSICAL ZINC HEART ,29.75,35,0.85
CHRISTMAS MUSICAL ZINC STAR,528.2099999999999,1489,0.35474143720617857
CHRISTMAS MUSICAL ZINC TREE,290.16999999999996,811,0.3577928483353884
CHRISTMAS PUDDING TRINKET POT ,2883.44,6418,0.44927391710813336
CHRISTMAS RETROSPOT ANGEL WOOD,1824.87,2235,0.816496644295302
CHRISTMAS RETROSPOT HEART WOOD,93.5,110,0.85
CHRISTMAS RETROSPOT STAR WOOD,1301.84,1538,0.8464499349804941
CHRISTMAS RETROSPOT TREE WOOD,1088.1299999999999,1293,0.8415545243619489
CHRISTMAS STAR WISH LIST CHALKBOARD,3535.2,3264,1.0830882352941176
CHRISTMAS TABLE CANDLE SILVER SPIKE,13.28,16,0.83
CHRISTMAS TABLE SILVER CANDLE SPIKE,1301.05,1603,0.8116344354335621
CHRISTMAS TOILET ROLL,3665.05,3164,1.1583596713021493
CHRISTMAS TREE DECORATION WITH BELL,191.94,457,0.42
CHRISTMAS TREE HANGING GOLD,690.64,776,0.89
CHRISTMAS TREE HANGING SILVER ,670.1099999999999,745,0.8994765100671139
CHRISTMAS TREE HEART DECORATION,418.74,997,0.42
CHRISTMAS TREE PAINTED ZINC ,569.2900000000001,2283,0.24936049058256682
CHRISTMAS TREE STAR DECORATION,462.41999999999996,1101,0.42
CHRISTMAS TREE T-LIGHT HOLDER,47.849999999999994,33,1.4499999999999997
CHRYSANTHEMUM  JOURNAL,180.91,70,2.5844285714285715
CHRYSANTHEMUM NOTEBOOK,156.75,95,1.65
